symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,open,high,low,close,volume,news_count,sentiment_score,fused_signal,was_overridden,override_reason,model
TSLA,2025-10-13 13:00:00+00:00,0,SELL,0.35493135,0.35493135,0.3079889,0.33707976,421.87,426.51,419.7,424.155,10706709.0,2,0.1934673190116882,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 14:00:00+00:00,0,SELL,0.35317698,0.35317698,0.3041965,0.3426265,424.03,428.99,420.1,422.1,13307311.0,4,0.8580237627029419,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 15:00:00+00:00,0,SELL,0.35398448,0.35398448,0.30106658,0.34494892,422.14,426.68,421.3,425.86,7860247.0,0,0.0,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 16:00:00+00:00,0,SELL,0.35078254,0.35078254,0.29925948,0.34995797,425.9,428.7,425.6,428.2,6445957.0,0,0.0,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 17:00:00+00:00,2,BUY,0.35420153,0.34763417,0.2981643,0.35420153,428.24,431.54,427.0508,431.46,7918348.0,3,0.9371457099914552,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 18:00:00+00:00,2,BUY,0.35972324,0.3422605,0.2980162,0.35972324,431.4125,436.89,430.8,432.96,11852044.0,1,0.6395407319068909,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 19:00:00+00:00,2,BUY,0.3610626,0.3403602,0.29857725,0.3610626,432.955,436.5,431.64,435.9,11598123.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 20:00:00+00:00,2,BUY,0.36372998,0.337683,0.29858702,0.36372998,435.865,436.7899,434.85,435.0,5939282.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 21:00:00+00:00,2,BUY,0.3658207,0.33583885,0.29834047,0.3658207,435.1,435.44,435.0,435.06,334470.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 22:00:00+00:00,2,BUY,0.36884695,0.33668765,0.29446536,0.36884695,435.06,435.4,434.4685,435.25,105546.0,1,0.90640789270401,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-13 23:00:00+00:00,2,BUY,0.37227836,0.33610156,0.2916201,0.37227836,435.3,435.5,434.8,435.47,130348.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 08:00:00+00:00,2,BUY,0.3744068,0.3341047,0.29148847,0.3744068,426.34,428.74,421.8,425.55,473913.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 09:00:00+00:00,2,BUY,0.37535122,0.33535188,0.28929687,0.37535122,425.52,426.73,423.69,425.0,230131.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 10:00:00+00:00,2,BUY,0.3766718,0.33603263,0.2872956,0.3766718,424.77,424.97,422.0,424.2,295091.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 11:00:00+00:00,2,BUY,0.3781598,0.33658993,0.28525034,0.3781598,424.38,426.89,424.0,426.7,374585.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 12:00:00+00:00,2,BUY,0.37995696,0.33615163,0.28389138,0.37995696,423.2,435.9,421.95,425.9,1740140.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 13:00:00+00:00,2,BUY,0.3818298,0.33361056,0.2845597,0.3818298,425.99,426.85,417.86,420.02,12765681.0,1,0.8792608380317688,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 14:00:00+00:00,2,BUY,0.38209304,0.3329444,0.28496256,0.38209304,419.88,425.3499,418.82,423.665,11696529.0,1,0.9385323524475098,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 15:00:00+00:00,2,BUY,0.38326496,0.3320715,0.28466353,0.38326496,423.69,429.3399,422.4,427.37,9228692.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 16:00:00+00:00,2,BUY,0.38525525,0.3300502,0.28469455,0.38525525,427.42,434.2,426.1776,430.12,9646692.0,1,0.1370225846767425,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 17:00:00+00:00,2,BUY,0.38254958,0.33216456,0.2852858,0.38254958,430.1,433.4,428.88,431.9512,6419707.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 18:00:00+00:00,2,BUY,0.38192737,0.33080536,0.28726724,0.38192737,431.93,434.15,430.5001,430.7175,5352929.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 19:00:00+00:00,2,BUY,0.38138422,0.32839516,0.29022056,0.38138422,430.682,433.199,426.88,429.25,9704463.0,2,-0.8071796894073486,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 20:00:00+00:00,2,BUY,0.3806159,0.32687762,0.2925065,0.3806159,429.16,429.8,427.5,429.28,4364757.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 21:00:00+00:00,2,BUY,0.37804615,0.32638225,0.29557163,0.37804615,429.4,429.95,428.8801,429.33,124582.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 22:00:00+00:00,2,BUY,0.37328058,0.3299914,0.29672796,0.37328058,429.33,430.21,428.5999,428.7,125968.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-14 23:00:00+00:00,2,BUY,0.37045065,0.33148757,0.29806182,0.37045065,428.7207,429.79,428.57,428.95,116975.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 08:00:00+00:00,2,BUY,0.36771274,0.33422628,0.29806095,0.36771274,433.69,435.78,432.75,434.83,268723.0,1,0.1782243102788925,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 09:00:00+00:00,2,BUY,0.36619797,0.33365017,0.3001519,0.36619797,434.8,435.31,433.99,434.67,98594.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 10:00:00+00:00,2,BUY,0.36313963,0.33510855,0.30175182,0.36313963,434.53,435.0,434.22,434.3,82382.0,2,-0.475408524274826,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 11:00:00+00:00,2,BUY,0.35965112,0.33832225,0.30202663,0.35965112,434.24,434.67,433.6,433.6,148772.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 12:00:00+00:00,2,BUY,0.3544132,0.34239832,0.30318838,0.3544132,434.37,435.75,430.75,434.97,743988.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 13:00:00+00:00,2,BUY,0.35037068,0.34560943,0.3040199,0.35037068,434.97,438.806,429.7,435.615,10717984.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 14:00:00+00:00,2,BUY,0.34685847,0.3460411,0.30710036,0.34685847,435.615,440.51,434.0501,436.9,13799248.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 15:00:00+00:00,0,SELL,0.34249014,0.34249014,0.3152378,0.34227207,436.885,438.189,431.24,433.4,12227150.0,1,0.1133124902844429,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 16:00:00+00:00,0,SELL,0.3430387,0.3430387,0.32171258,0.33524877,433.456,435.5862,432.51,433.178,6044976.0,0,0.0,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 17:00:00+00:00,0,SELL,0.33832413,0.33832413,0.33380872,0.32786718,433.22,433.2582,426.3301,432.75,9864956.0,1,-0.0539188608527183,SELL,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 18:00:00+00:00,1,HOLD,0.33858126,0.33706608,0.33858126,0.32435265,432.76,434.5,430.52,434.445,5904451.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 19:00:00+00:00,1,HOLD,0.34713382,0.3316754,0.34713382,0.3211908,434.41,435.43,431.84,435.19,8470946.0,1,0.1860688179731369,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 20:00:00+00:00,1,HOLD,0.35258362,0.32875708,0.35258362,0.3186593,435.15,436.7645,435.02,435.8,2843249.0,1,0.0602121129631996,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 21:00:00+00:00,1,HOLD,0.3555769,0.32589343,0.3555769,0.31852967,435.8,436.08,435.6,435.8,125670.0,1,0.8944557905197144,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 22:00:00+00:00,1,HOLD,0.36139196,0.32288074,0.36139196,0.3157273,435.78,436.15,435.1,435.5,92690.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-15 23:00:00+00:00,1,HOLD,0.36494416,0.32262504,0.36494416,0.31243086,435.4582,435.52,434.2801,434.4101,113526.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 08:00:00+00:00,1,HOLD,0.36768928,0.32376516,0.36768928,0.3085456,434.0,436.22,433.72,435.42,155485.0,1,0.1799347251653671,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 09:00:00+00:00,1,HOLD,0.36975044,0.32318723,0.36975044,0.30706233,435.42,435.57,434.2,434.65,96486.0,1,-0.5782272815704346,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 10:00:00+00:00,1,HOLD,0.37148812,0.322894,0.37148812,0.3056179,434.72,435.87,434.72,434.99,78563.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 11:00:00+00:00,1,HOLD,0.37255964,0.32241693,0.37255964,0.30502343,435.0,436.84,435.0,436.45,163075.0,1,0.9268003106117249,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 12:00:00+00:00,1,HOLD,0.37713304,0.31890962,0.37713304,0.3039574,434.1,436.84,432.2,436.06,656903.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 13:00:00+00:00,1,HOLD,0.38105053,0.3169491,0.38105053,0.3020004,436.1,437.21,431.75,435.05,9409957.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 14:00:00+00:00,1,HOLD,0.381367,0.31740084,0.381367,0.30123222,435.18,439.35,434.45,436.4177,11875059.0,2,-0.7874599695205688,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 15:00:00+00:00,1,HOLD,0.3850212,0.31509668,0.3850212,0.29988214,436.48,438.41,432.2835,432.945,9085711.0,1,0.824268102645874,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 16:00:00+00:00,1,HOLD,0.3859878,0.3166219,0.3859878,0.29739025,432.89,433.1399,425.81,431.3926,12705039.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 17:00:00+00:00,1,HOLD,0.38361573,0.3210666,0.38361573,0.29531774,431.38,431.99,427.46,428.215,7278817.0,1,0.0843490809202194,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 18:00:00+00:00,1,HOLD,0.38484365,0.32155883,0.38484365,0.29359758,428.17,428.7958,421.3101,426.894,11347747.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 19:00:00+00:00,1,HOLD,0.38324302,0.32320246,0.38324302,0.29355448,426.86,430.4399,423.75,428.585,10593298.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 20:00:00+00:00,1,HOLD,0.38497818,0.322351,0.38497818,0.29267082,428.585,430.39,427.16,427.82,3133146.0,2,0.2184165716171264,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 21:00:00+00:00,1,HOLD,0.38937816,0.32091063,0.38937816,0.28971124,427.8204,428.2,426.12,427.35,203066.0,1,0.023914935067296,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 22:00:00+00:00,1,HOLD,0.39207023,0.32085767,0.39207023,0.28707206,427.4,428.63,426.44,426.53,146735.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-16 23:00:00+00:00,1,HOLD,0.39166063,0.3231891,0.39166063,0.28515017,426.57,426.62,424.71,425.0,253081.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 08:00:00+00:00,1,HOLD,0.39099577,0.32442155,0.39099577,0.28458259,420.18,420.64,415.13,417.8,655941.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 09:00:00+00:00,1,HOLD,0.3835191,0.32969072,0.3835191,0.28679016,417.8,419.98,417.8,418.71,273498.0,1,0.5713272094726562,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 10:00:00+00:00,1,HOLD,0.38450563,0.3304268,0.38450563,0.28506753,418.94,421.5,417.39,421.19,230361.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 11:00:00+00:00,1,HOLD,0.38074088,0.33393326,0.38074088,0.28532577,421.22,426.06,421.07,426.06,528597.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 12:00:00+00:00,1,HOLD,0.3795997,0.33366463,0.3795997,0.28673565,426.06,427.5584,415.2,425.01,1533123.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 13:00:00+00:00,1,HOLD,0.3720491,0.3386803,0.3720491,0.2892706,425.11,434.15,423.6,432.92,12056013.0,1,0.824268102645874,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 14:00:00+00:00,1,HOLD,0.37076688,0.33669475,0.37076688,0.29253832,432.86,440.75,431.15,434.017,20398606.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 15:00:00+00:00,1,HOLD,0.3702432,0.33717075,0.3702432,0.29258606,433.97,436.55,430.8,435.3761,11399170.0,1,0.0764159262180328,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 16:00:00+00:00,1,HOLD,0.3663075,0.33696657,0.3663075,0.2967259,435.2901,439.37,435.162,436.3,9700356.0,1,0.1163624078035354,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 17:00:00+00:00,1,HOLD,0.36541295,0.33529988,0.36541295,0.29928723,436.3,439.85,434.8958,438.87,7548563.0,1,-0.0539188608527183,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 18:00:00+00:00,1,HOLD,0.36357984,0.33135048,0.36357984,0.30506963,438.83,440.4,437.2,437.6901,8747176.0,1,0.0652735978364944,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 19:00:00+00:00,1,HOLD,0.36233318,0.32930467,0.36233318,0.30836216,437.695,441.4558,437.05,439.27,11914534.0,1,0.2290379703044891,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 20:00:00+00:00,1,HOLD,0.3607323,0.32844704,0.3607323,0.31082064,439.31,440.35,438.87,439.16,3777890.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 21:00:00+00:00,1,HOLD,0.3579041,0.32935256,0.3579041,0.31274337,439.11,439.22,438.683,439.05,325308.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 22:00:00+00:00,1,HOLD,0.35423023,0.33088195,0.35423023,0.31488788,439.05,439.35,439.0,439.13,96787.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-17 23:00:00+00:00,1,HOLD,0.34806377,0.33375528,0.34806377,0.318181,439.13,439.77,439.11,439.7569,107715.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 08:00:00+00:00,1,HOLD,0.34130767,0.3344477,0.34130767,0.32424465,443.2,446.0,441.75,443.59,392335.0,1,0.5814392566680908,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 09:00:00+00:00,1,HOLD,0.34198934,0.3302266,0.34198934,0.32778403,443.79,444.59,443.2,444.35,97229.0,1,0.8899106979370117,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 10:00:00+00:00,1,HOLD,0.34058088,0.32730803,0.34058088,0.33211106,444.39,445.35,443.8,443.8,152208.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 11:00:00+00:00,1,HOLD,0.34335214,0.32385358,0.34335214,0.33279422,443.8,444.45,443.2,443.65,187317.0,1,0.017803244292736,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 12:00:00+00:00,1,HOLD,0.34347716,0.32190484,0.34347716,0.33461797,443.85,445.89,442.84,444.58,715315.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 13:00:00+00:00,1,HOLD,0.3424684,0.31944788,0.3424684,0.33808374,444.56,448.93,441.1101,447.955,11923770.0,1,-0.1240850687026977,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 14:00:00+00:00,2,BUY,0.3426649,0.31548145,0.34185368,0.3426649,448.0,449.8,442.68,443.5,12512782.0,2,0.2549402713775635,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 15:00:00+00:00,2,BUY,0.34450993,0.31500494,0.34048513,0.34450993,443.5,444.56,440.61,444.16,8002772.0,1,0.3843081593513489,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 16:00:00+00:00,2,BUY,0.34648165,0.31469914,0.33881927,0.34648165,444.185,447.2499,443.05,443.826,6709107.0,0,0.0,BUY,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 17:00:00+00:00,1,HOLD,0.3445061,0.31141636,0.3445061,0.34407756,443.79,444.5398,441.91,443.6,5069401.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 18:00:00+00:00,1,HOLD,0.34577015,0.31046033,0.34577015,0.3437695,443.5916,446.6999,443.11,446.36,5649418.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 19:00:00+00:00,1,HOLD,0.35116246,0.30613786,0.35116246,0.3426997,446.3625,447.98,444.991,447.35,8087560.0,3,0.8768704533576965,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 20:00:00+00:00,1,HOLD,0.3552234,0.30391005,0.3552234,0.34086657,447.43,447.54,446.2604,446.6,3655070.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 21:00:00+00:00,1,HOLD,0.3630064,0.298712,0.3630064,0.33828157,446.4601,446.79,446.431,446.4757,99263.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 22:00:00+00:00,1,HOLD,0.36400872,0.2998689,0.36400872,0.3361223,446.51,447.25,446.45,447.0,229943.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-20 23:00:00+00:00,1,HOLD,0.3639339,0.3002238,0.3639339,0.33584225,446.9145,447.38,446.62,447.0,144067.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 08:00:00+00:00,1,HOLD,0.36840174,0.29894122,0.36840174,0.33265698,443.18,445.74,442.5,444.09,215702.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 09:00:00+00:00,1,HOLD,0.36794248,0.3019191,0.36794248,0.33013842,444.36,445.24,443.75,444.72,118059.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 10:00:00+00:00,1,HOLD,0.3717445,0.3028463,0.3717445,0.3254092,444.99,445.4,444.13,444.74,77392.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 11:00:00+00:00,1,HOLD,0.3742861,0.304455,0.3742861,0.32125893,445.04,446.39,444.63,445.87,191268.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 12:00:00+00:00,1,HOLD,0.37715352,0.30603558,0.37715352,0.31681094,445.01,446.98,442.18,446.0,588077.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 13:00:00+00:00,1,HOLD,0.37996528,0.30741808,0.37996528,0.31261668,446.06,448.75,442.12,443.04,9333673.0,1,-0.0805069133639335,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 14:00:00+00:00,1,HOLD,0.3826727,0.3082694,0.3826727,0.30905786,443.08,446.66,442.05,445.56,9863635.0,1,0.0141864456236362,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 15:00:00+00:00,1,HOLD,0.3880669,0.30750287,0.3880669,0.30443028,445.592,448.38,444.63,448.299,7785601.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 16:00:00+00:00,1,HOLD,0.39354098,0.30572146,0.39354098,0.30073753,448.25,449.3,445.5301,446.14,6337317.0,1,0.0337055958807468,HOLD,False,deep_fusion,CROSSMODAL
TSLA,2025-10-21 17:00:00+00:00,1,HOLD,0.39505365,0.306974,0.39505365,0.29797238,446.18,447.4796,444.752,446.3525,5050520.0,0,0.0,HOLD,False,deep_fusion,CROSSMODAL
