symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,close,open,high,low,volume,news_count,sentiment_score,sentiment_positive,sentiment_negative,fused_signal,override_reason,was_overridden,model
JPM,2025-11-25 17:00:00+00:00,2,BUY,0.37803864,0.3362781,0.28568318,0.37803864,302.665,300.93,302.91,300.91,631276.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-25 18:00:00+00:00,2,BUY,0.3879446,0.339719,0.2723363,0.3879446,303.16,302.655,303.505,302.24,616741.0,1,0.4734978079795837,0.4852974414825439,0.0117996465414762,HOLD,none,True,TRANSFORMER
JPM,2025-11-25 19:00:00+00:00,2,BUY,0.41531843,0.36507845,0.21960317,0.41531843,303.395,303.15,303.8231,302.68,639344.0,1,-0.0638680160045623,0.0619945116341114,0.1258625239133834,BUY,none,False,TRANSFORMER
JPM,2025-11-25 20:00:00+00:00,2,BUY,0.34703827,0.31717518,0.33578652,0.34703827,302.99,303.3975,304.5,302.96,2019822.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-25 21:00:00+00:00,1,HOLD,0.6428837,0.17186752,0.6428837,0.18524867,303.5,302.9931,303.5,302.6176,2064853.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-25 22:00:00+00:00,1,HOLD,0.77708846,0.10104714,0.77708846,0.1218644,303.2,303.0,303.2,302.4001,1023.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-25 23:00:00+00:00,1,HOLD,0.5282468,0.19023985,0.5282468,0.28151333,303.04,303.2,303.2,303.0,184.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 09:00:00+00:00,2,BUY,0.38006893,0.29656,0.32337108,0.38006893,304.02,304.48,304.48,304.01,449.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 11:00:00+00:00,2,BUY,0.38484034,0.32648984,0.28866988,0.38484034,303.99,304.36,304.36,303.99,100.0,2,-0.9554200172424316,0.0142180640250444,0.9696381092071532,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 12:00:00+00:00,1,HOLD,0.3486921,0.304945,0.3486921,0.34636292,303.42,303.98,303.98,303.0,1549.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 13:00:00+00:00,1,HOLD,0.35097274,0.30196992,0.35097274,0.34705725,303.5,303.0,304.63,303.0,369799.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 14:00:00+00:00,2,BUY,0.36172,0.31618452,0.32209545,0.36172,304.935,303.91,306.555,302.61,891115.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 15:00:00+00:00,2,BUY,0.39732498,0.36930773,0.23336725,0.39732498,306.13,304.935,306.595,304.8,872417.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 16:00:00+00:00,2,BUY,0.37779343,0.35202646,0.2701801,0.37779343,307.045,306.145,307.71,306.105,849631.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 17:00:00+00:00,2,BUY,0.38007078,0.34201136,0.27791786,0.38007078,307.645,307.1,307.79,306.49,585103.0,1,-0.0348263420164585,0.0459866933524608,0.0808130353689193,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 18:00:00+00:00,2,BUY,0.3778358,0.34369665,0.2784675,0.3778358,307.1,307.63,307.9355,306.56,597079.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-11-26 19:00:00+00:00,1,HOLD,0.52995676,0.23383369,0.52995676,0.2362096,307.43,307.16,307.72,307.06,719837.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 20:00:00+00:00,1,HOLD,0.71979034,0.15978286,0.71979034,0.120426804,307.69,307.435,308.525,307.34,1349368.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 21:00:00+00:00,1,HOLD,0.7985655,0.11405565,0.7985655,0.087378904,307.81,307.85,308.09,307.63,1489321.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 22:00:00+00:00,1,HOLD,0.836002,0.08425956,0.836002,0.07973846,307.74,307.83,307.83,307.68,518.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-26 23:00:00+00:00,1,HOLD,0.7201297,0.12850983,0.7201297,0.15136045,307.69,307.9,307.9,307.69,300.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-27 00:00:00+00:00,1,HOLD,0.63317007,0.16478342,0.63317007,0.20204654,307.96,307.94,308.1,307.94,1464.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 09:00:00+00:00,1,HOLD,0.605252,0.17744197,0.605252,0.21730593,308.56,308.67,308.67,308.56,204.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 10:00:00+00:00,1,HOLD,0.61414534,0.1776142,0.61414534,0.2082405,308.53,308.53,308.53,308.53,584.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 11:00:00+00:00,1,HOLD,0.58557636,0.18134145,0.58557636,0.2330822,308.57,308.59,308.59,308.57,97.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 12:00:00+00:00,1,HOLD,0.47406742,0.23163109,0.47406742,0.2943015,308.9,308.69,308.9,308.28,1928.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 13:00:00+00:00,1,HOLD,0.42428455,0.26384005,0.42428455,0.3118753,308.64,308.1,309.0,308.1,5140.0,1,0.8928838968276978,0.902489960193634,0.0096060344949364,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 14:00:00+00:00,1,HOLD,0.4628772,0.24677666,0.4628772,0.2903462,311.5,308.6702,311.54,308.2,621342.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 15:00:00+00:00,1,HOLD,0.4776561,0.25026223,0.4776561,0.27208173,313.43,311.505,313.65,311.47,823669.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 16:00:00+00:00,1,HOLD,0.50092345,0.24211884,0.50092345,0.25695777,313.11,313.43,313.72,312.92,640645.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 17:00:00+00:00,1,HOLD,0.49195004,0.22826536,0.49195004,0.2797846,313.19,313.11,313.515,312.35,1079511.0,1,0.1690596342086792,0.1988508999347686,0.0297912694513797,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 18:00:00+00:00,1,HOLD,0.4285404,0.25347614,0.4285404,0.31798354,313.08,313.155,313.7,313.08,963217.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 19:00:00+00:00,1,HOLD,0.47375718,0.2586404,0.47375718,0.26760235,313.25,313.15,313.25,313.0635,2669.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-11-28 20:00:00+00:00,1,HOLD,0.6243436,0.23206848,0.6243436,0.14358798,313.2,313.2005,313.25,313.2,403.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 09:00:00+00:00,1,HOLD,0.7330201,0.15824942,0.7330201,0.10873045,311.0,311.0,311.0,311.0,160.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 11:00:00+00:00,1,HOLD,0.67169213,0.17562144,0.67169213,0.15268642,311.23,311.48,311.94,311.23,470.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 12:00:00+00:00,1,HOLD,0.66012865,0.17224845,0.66012865,0.1676229,311.0,311.58,311.59,310.88,2776.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 13:00:00+00:00,1,HOLD,0.49247527,0.24496692,0.49247527,0.26255783,312.0902,311.23,312.34,309.96,11244.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 14:00:00+00:00,2,BUY,0.33609933,0.333903,0.32999766,0.33609933,313.77,311.95,314.04,311.2949,720906.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-01 15:00:00+00:00,1,HOLD,0.34233284,0.32808137,0.34233284,0.3295858,310.94,313.8,313.86,309.63,881096.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 16:00:00+00:00,2,BUY,0.34326234,0.34300402,0.31373367,0.34326234,311.335,310.98,311.54,310.1,559737.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-01 17:00:00+00:00,0,SELL,0.33794755,0.33794755,0.33010232,0.33195013,310.245,311.335,311.43,309.97,560281.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-01 18:00:00+00:00,0,SELL,0.36850885,0.36850885,0.32078296,0.31070817,310.78,310.2,311.27,310.2,391339.0,0,0.0,0.0,0.0,HOLD,none,True,TRANSFORMER
JPM,2025-12-01 19:00:00+00:00,1,HOLD,0.4394963,0.38876992,0.4394963,0.17173386,308.7915,310.78,310.8,308.65,686355.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 20:00:00+00:00,1,HOLD,0.4608059,0.3974647,0.4608059,0.14172947,309.04,308.785,309.295,308.54,1672067.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 21:00:00+00:00,1,HOLD,0.4805401,0.385926,0.4805401,0.13353385,309.12,308.965,309.25,308.92,1689684.0,1,0.8560757637023926,0.900410532951355,0.0443347841501235,HOLD,none,False,TRANSFORMER
JPM,2025-12-01 22:00:00+00:00,1,HOLD,0.5448523,0.3384207,0.5448523,0.116727024,309.2501,308.98,309.2702,308.92,25258.0,0,0.0,0.0,0.0,HOLD,none,False,TRANSFORMER
